2021-10-25 08:01:33 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:01:33 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:01:41 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:01:41 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:01:49 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:01:49 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:01:55 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:01:55 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:02:02 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:02:02 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:02:07 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:02:07 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:02:10 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:02:10 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:02:16 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:02:16 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:02:22 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:02:22 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:02:28 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:02:28 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:02:36 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:02:36 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:02:44 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:02:44 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:02:51 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:02:51 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:03:01 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:03:01 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:04:03 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:04:03 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:04:21 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:04:21 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:04:27 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:04:27 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:04:42 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:04:42 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:04:50 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:04:50 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:04:58 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:04:58 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:05:07 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:05:07 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:05:14 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:05:14 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:05:23 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:05:23 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:05:29 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:05:29 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:05:36 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:05:36 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:05:48 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:05:48 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:05:57 Line: 13, : Request start: 185.38.251.200
2021-10-25 08:05:59 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:05:59 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:06:05 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:06:05 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:06:09 Line: 131, APISubiektGT\SubiektGT\products->getAllPriceCalculations: Request finish: 185.38.251.200
2021-10-25 08:06:12 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:06:12 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:06:18 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:06:18 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:06:26 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:06:26 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:06:33 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:06:33 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:06:43 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:06:43 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:06:52 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:06:52 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:06:59 Line: 13, : Request start: 185.38.251.200
2021-10-25 08:07:02 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:07:02 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:07:10 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:07:10 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:07:20 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:07:20 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-10-25 08:07:26 Line: 13, : Request start: 188.68.224.138
2021-10-25 08:07:26 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
