2021-03-09 08:04:31 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:04:31 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:04:38 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:04:38 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:05:58 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:05:58 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:06:05 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:06:05 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:06:13 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:06:13 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:06:18 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:06:18 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:06:22 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:06:22 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:08:46 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:08:46 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:09:13 Line: 13, : Request start: 185.38.251.200
2021-03-09 08:09:26 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:09:26 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:09:40 Line: 117, APISubiektGT\SubiektGT\products->getAllPriceCalculations: Request finish: 185.38.251.200
2021-03-09 08:09:59 Line: 13, : Request start: 185.38.251.200
2021-03-09 08:11:01 Line: 117, APISubiektGT\SubiektGT\products->updateprice: Request finish: 185.38.251.200
2021-03-09 08:15:20 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:15:20 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:15:26 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:15:26 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:15:31 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:15:31 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:15:40 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:15:40 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:15:47 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:15:47 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:15:54 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:15:54 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:16:00 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:16:00 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:16:06 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:16:06 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:16:18 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:16:18 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:16:29 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:16:29 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:16:33 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:16:33 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:16:36 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:16:36 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:16:45 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:16:45 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:16:56 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:16:56 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:17:07 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:17:07 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:17:14 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:17:14 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:17:20 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:17:20 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:17:36 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:17:36 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:17:41 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:17:41 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:17:50 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:17:50 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:18:02 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:18:02 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:18:09 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:18:09 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:18:15 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:18:15 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:18:20 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:18:20 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:18:26 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:18:26 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:18:32 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:18:32 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:18:43 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:18:43 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:19:19 Line: 13, : Request start: 188.68.224.138
2021-03-09 08:19:19 Line: 117, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-03-09 08:19:27 Line: 13, : Request start: 188.68.224.138
