2021-05-17 07:53:09 Line: 13, : Request start: 185.38.251.200
2021-05-17 07:54:18 Line: 131, APISubiektGT\SubiektGT\products->getAllPriceCalculations: Request finish: 185.38.251.200
2021-05-17 08:03:40 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:03:40 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:03:46 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:03:46 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:03:49 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:03:49 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:03:59 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:03:59 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:05:20 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:05:20 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:05:31 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:05:31 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:05:38 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:05:38 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:05:46 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:05:46 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:05:52 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:05:52 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:05:55 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:05:55 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:06:02 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:06:02 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:06:14 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:06:14 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:06:19 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:06:19 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:06:23 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:06:23 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:06:28 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:06:28 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:06:34 Line: 13, : Request start: 185.38.251.200
2021-05-17 08:06:37 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:06:37 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:06:43 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:06:43 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:06:48 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:06:48 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:06:52 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:06:52 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:07:00 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:07:00 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:07:07 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:07:07 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:07:15 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:07:15 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:07:22 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:07:22 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:07:25 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:07:25 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:07:32 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:07:32 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:07:42 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:07:42 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:07:44 Line: 131, APISubiektGT\SubiektGT\products->updateprice: Request finish: 185.38.251.200
2021-05-17 08:07:49 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:07:49 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:07:56 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:07:56 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:08:02 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:08:02 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:08:08 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:08:08 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:08:14 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:08:14 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:08:20 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:08:20 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:08:29 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:08:29 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:08:35 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:08:35 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:08:44 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:08:44 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:08:49 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:08:50 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:08:56 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:08:56 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:09:03 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:09:03 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:09:10 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:09:10 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:09:14 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:09:14 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:09:19 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:09:19 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:09:25 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:09:25 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:09:32 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:09:32 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:09:32 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:09:32 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:09:42 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:09:42 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:09:47 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:09:48 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:09:55 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:09:55 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:10:11 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:10:11 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:10:16 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:10:16 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:10:20 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:10:20 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:10:28 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:10:28 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:10:31 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:10:31 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:10:40 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:10:40 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:10:44 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:10:44 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:10:50 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:10:50 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:10:53 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:10:53 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:10:58 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:10:58 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:11:01 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:11:01 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:11:03 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:11:03 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:11:11 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:11:11 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:11:14 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:11:14 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:11:20 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:11:20 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:11:24 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:11:24 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:11:29 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:11:29 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:11:32 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:11:32 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:11:37 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:11:37 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:11:41 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:11:41 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:11:48 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:11:48 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:11:51 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:11:51 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:11:56 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:11:56 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:11:59 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:11:59 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
2021-05-17 08:12:04 Line: 13, : Request start: 188.68.224.138
2021-05-17 08:12:04 Line: 131, APISubiektGT\SubiektGT\products->getListAviByCode: Request finish: 188.68.224.138
